
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1654599600000,2022-06-07 11:00:00,1INCH/USD,0.8353,0.8353,0.8224,0.8234,645.576651,531.5678144334
1654596000000,2022-06-07 10:00:00,1INCH/USD,0.8341,0.8364,0.8341,0.8353,1264.876061,1056.5509737533
1654592400000,2022-06-07 09:00:00,1INCH/USD,0.8385,0.8386,0.8341,0.8341,6.386079,5.3266284938999995
1654588800000,2022-06-07 08:00:00,1INCH/USD,0.8379,0.84,0.8347,0.8385,81.316025,68.1834869625
1654585200000,2022-06-07 07:00:00,1INCH/USD,0.8404,0.8404,0.8356,0.8379,32.031058,26.8388234982
1654581600000,2022-06-07 06:00:00,1INCH/USD,0.8424,0.8424,0.84,0.8404,359.123659,301.80752302359997
1654578000000,2022-06-07 05:00:00,1INCH/USD,0.8419,0.8426,0.8382,0.8424,69.204671,58.29801485040001
1654574400000,2022-06-07 04:00:00,1INCH/USD,0.8475,0.8476,0.8408,0.8419,329.976928,277.80757568319996
1654570800000,2022-06-07 03:00:00,1INCH/USD,0.8432,0.8487,0.8405,0.8475,186.219722,157.821214395
1654567200000,2022-06-07 02:00:00,1INCH/USD,0.8447,0.8447,0.837,0.8432,2376.229172,2003.6364378303997
1654563600000,2022-06-07 01:00:00,1INCH/USD,0.8482,0.8491,0.8364,0.8447,2256.828762,1906.3432552614001
1654560000000,2022-06-07 00:00:00,1INCH/USD,0.8759,0.8759,0.8473,0.8482,2116.587404,1795.2894360727998
1654556400000,2022-06-06 23:00:00,1INCH/USD,0.8673,0.8759,0.8673,0.8759,1285.313433,1125.8060359647
1654552800000,2022-06-06 22:00:00,1INCH/USD,0.8714,0.8744,0.8661,0.8673,10352.621197,8978.8283641581
1654549200000,2022-06-06 21:00:00,1INCH/USD,0.8669,0.8744,0.8669,0.8714,361.95269,315.405574066
1654545600000,2022-06-06 20:00:00,1INCH/USD,0.8672,0.8675,0.8605,0.8669,103.152554,89.4229490626
1654542000000,2022-06-06 19:00:00,1INCH/USD,0.8644,0.8673,0.8603,0.8672,671.096645,581.9750105439999
1654538400000,2022-06-06 18:00:00,1INCH/USD,0.869,0.869,0.86,0.8644,28.004116,24.206757870399997
1654534800000,2022-06-06 17:00:00,1INCH/USD,0.8673,0.8692,0.8615,0.869,246.577728,214.276045632
1654531200000,2022-06-06 16:00:00,1INCH/USD,0.8775,0.8792,0.8644,0.8673,624.411644,541.5522188412
1654527600000,2022-06-06 15:00:00,1INCH/USD,0.8787,0.8788,0.8727,0.8775,565.907815,496.5841076625
1654524000000,2022-06-06 14:00:00,1INCH/USD,0.879,0.8875,0.8783,0.8787,161.352566,141.7804997442
1654520400000,2022-06-06 13:00:00,1INCH/USD,0.8828,0.8839,0.8778,0.879,11709.361321,10292.528601159
1654516800000,2022-06-06 12:00:00,1INCH/USD,0.884,0.8852,0.8818,0.8828,148.098925,130.74173099
1654513200000,2022-06-06 11:00:00,1INCH/USD,0.8907,0.891,0.8818,0.884,163.638045,144.65603178
1654509600000,2022-06-06 10:00:00,1INCH/USD,0.8921,0.8933,0.8905,0.8907,419.463524,373.6161608268
1654506000000,2022-06-06 09:00:00,1INCH/USD,0.8909,0.8938,0.89,0.8921,52.458136,46.7979031256
1654502400000,2022-06-06 08:00:00,1INCH/USD,0.8915,0.8959,0.8906,0.8909,121.809427,108.5200185143
1654498800000,2022-06-06 07:00:00,1INCH/USD,0.892,0.8933,0.8882,0.8915,157.502935,140.4138665525
1654495200000,2022-06-06 06:00:00,1INCH/USD,0.88,0.892,0.8787,0.892,157.842086,140.795140712
1654491600000,2022-06-06 05:00:00,1INCH/USD,0.878,0.8815,0.8753,0.88,1207.166401,1062.3064328799999
1654488000000,2022-06-06 04:00:00,1INCH/USD,0.8788,0.8831,0.8771,0.878,95.626564,83.960123192
1654484400000,2022-06-06 03:00:00,1INCH/USD,0.8743,0.8788,0.873,0.8788,255.526013,224.5562602244
1654480800000,2022-06-06 02:00:00,1INCH/USD,0.8742,0.8777,0.8742,0.8743,209.121431,182.8348671233
1654477200000,2022-06-06 01:00:00,1INCH/USD,0.8639,0.8765,0.8639,0.8742,399.416217,349.1696569014
1654473600000,2022-06-06 00:00:00,1INCH/USD,0.8574,0.8639,0.8566,0.8639,558.150113,482.18588262070006
1654470000000,2022-06-05 23:00:00,1INCH/USD,0.8639,0.8639,0.8555,0.8574,75.361816,64.61522103840001
1654466400000,2022-06-05 22:00:00,1INCH/USD,0.863,0.8664,0.8588,0.8639,1866.349986,1612.3397529054
1654462800000,2022-06-05 21:00:00,1INCH/USD,0.8625,0.863,0.86,0.863,57.03326,49.21970338
1654459200000,2022-06-05 20:00:00,1INCH/USD,0.8702,0.8703,0.8625,0.8625,93.952116,81.03370005000001
1654455600000,2022-06-05 19:00:00,1INCH/USD,0.8701,0.8702,0.8631,0.8702,207.352085,180.43778436699998
1654452000000,2022-06-05 18:00:00,1INCH/USD,0.8689,0.8701,0.8647,0.8701,71.64979,62.342482278999995
1654448400000,2022-06-05 17:00:00,1INCH/USD,0.8625,0.8699,0.8625,0.8689,578.256948,502.44746211719996
1654444800000,2022-06-05 16:00:00,1INCH/USD,0.861,0.866,0.861,0.8625,82.058561,70.7755088625
1654441200000,2022-06-05 15:00:00,1INCH/USD,0.8574,0.8615,0.8574,0.861,167.560995,144.27001669499998
1654437600000,2022-06-05 14:00:00,1INCH/USD,0.869,0.8691,0.8515,0.8574,3476.143006,2980.4450133444
1654434000000,2022-06-05 13:00:00,1INCH/USD,0.8553,0.8788,0.8544,0.869,1216.818532,1057.415304308
1654430400000,2022-06-05 12:00:00,1INCH/USD,0.8546,0.8609,0.8544,0.8553,310.517035,265.5852200355
1654426800000,2022-06-05 11:00:00,1INCH/USD,0.8555,0.86,0.8515,0.8546,8.24731,7.0481511260000005
1654423200000,2022-06-05 10:00:00,1INCH/USD,0.8532,0.8599,0.8517,0.8555,357.383796,305.74183747800004
1654419600000,2022-06-05 09:00:00,1INCH/USD,0.8576,0.8599,0.8515,0.8532,8.316377,7.095532856399999
1654416000000,2022-06-05 08:00:00,1INCH/USD,0.8584,0.86,0.8561,0.8576,4.701018,4.0315930368
1654412400000,2022-06-05 07:00:00,1INCH/USD,0.8593,0.86,0.8556,0.8584,3.633974,3.1194032816
1654408800000,2022-06-05 06:00:00,1INCH/USD,0.8597,0.8599,0.8558,0.8593,35.314267,30.3455496331
1654405200000,2022-06-05 05:00:00,1INCH/USD,0.8549,0.8598,0.8549,0.8597,218.734736,188.0462525392
1654401600000,2022-06-05 04:00:00,1INCH/USD,0.858,0.858,0.8515,0.8549,58.963798,50.4081509102
1654398000000,2022-06-05 03:00:00,1INCH/USD,0.8554,0.858,0.8552,0.858,316.537204,271.588921032
1654394400000,2022-06-05 02:00:00,1INCH/USD,0.8496,0.8557,0.8496,0.8554,2085.348428,1783.8070453112
1654390800000,2022-06-05 01:00:00,1INCH/USD,0.8585,0.8595,0.8486,0.8496,4610.961591,3917.4729677136
1654387200000,2022-06-05 00:00:00,1INCH/USD,0.867,0.8692,0.8585,0.8585,2174.87214,1867.12773219
1654383600000,2022-06-04 23:00:00,1INCH/USD,0.8652,0.868,0.8619,0.867,2393.787034,2075.4133584779997
1654380000000,2022-06-04 22:00:00,1INCH/USD,0.8638,0.8695,0.8638,0.8652,2683.213092,2321.5159671983997
1654376400000,2022-06-04 21:00:00,1INCH/USD,0.8605,0.8649,0.8599,0.8638,1918.141348,1656.8904964024
1654372800000,2022-06-04 20:00:00,1INCH/USD,0.8567,0.8649,0.8565,0.8605,1885.971358,1622.878353559
1654369200000,2022-06-04 19:00:00,1INCH/USD,0.8624,0.8643,0.8562,0.8567,2335.821595,2001.0983604365
1654365600000,2022-06-04 18:00:00,1INCH/USD,0.8591,0.8649,0.8591,0.8624,2582.581828,2227.2185684672
1654362000000,2022-06-04 17:00:00,1INCH/USD,0.8591,0.8615,0.8557,0.8591,2506.896773,2153.6750176842997
1654358400000,2022-06-04 16:00:00,1INCH/USD,0.8613,0.8625,0.8578,0.8591,3278.42662,2816.4963092420003
1654354800000,2022-06-04 15:00:00,1INCH/USD,0.862,0.8647,0.8593,0.8613,1855.966332,1598.5438017515999
1654351200000,2022-06-04 14:00:00,1INCH/USD,0.8584,0.8655,0.8526,0.862,5917.740965,5101.09271183
1654347600000,2022-06-04 13:00:00,1INCH/USD,0.8547,0.8605,0.854,0.8584,253.789321,217.8527531464
1654344000000,2022-06-04 12:00:00,1INCH/USD,0.8599,0.8599,0.8516,0.8547,67.143777,57.3877862019
1654340400000,2022-06-04 11:00:00,1INCH/USD,0.8635,0.8652,0.8582,0.8599,77.632877,66.75651093229999
1654336800000,2022-06-04 10:00:00,1INCH/USD,0.8617,0.8654,0.8607,0.8635,1932.362355,1668.5948935425001
1654333200000,2022-06-04 09:00:00,1INCH/USD,0.8676,0.868,0.8605,0.8617,1353.262875,1166.1066193875
1654329600000,2022-06-04 08:00:00,1INCH/USD,0.8633,0.87,0.863,0.8676,13.675505,11.864868138
1654326000000,2022-06-04 07:00:00,1INCH/USD,0.8661,0.8662,0.8619,0.8633,249.252642,215.1798058386
1654322400000,2022-06-04 06:00:00,1INCH/USD,0.8657,0.8681,0.8651,0.8661,39.761117,34.437103433699995
1654318800000,2022-06-04 05:00:00,1INCH/USD,0.8684,0.8684,0.8651,0.8657,35.098295,30.3845939815
1654315200000,2022-06-04 04:00:00,1INCH/USD,0.8556,0.8687,0.8553,0.8684,157.810412,137.0425617808
1654311600000,2022-06-04 03:00:00,1INCH/USD,0.8559,0.8601,0.8555,0.8556,306.793572,262.4925802032
1654308000000,2022-06-04 02:00:00,1INCH/USD,0.8585,0.8657,0.8512,0.8559,125.804649,107.6761990791
1654304400000,2022-06-04 01:00:00,1INCH/USD,0.873,0.8744,0.8574,0.8585,643.317476,552.288053146
1654300800000,2022-06-04 00:00:00,1INCH/USD,0.8716,0.88,0.8698,0.873,261.492574,228.283017102
1654297200000,2022-06-03 23:00:00,1INCH/USD,0.8652,0.8724,0.865,0.8716,14456.047894,12599.8913444104
1654293600000,2022-06-03 22:00:00,1INCH/USD,0.876,0.877,0.8651,0.8652,976.784243,845.1137270436
1654290000000,2022-06-03 21:00:00,1INCH/USD,0.866,0.876,0.866,0.876,371.723769,325.630021644
1654286400000,2022-06-03 20:00:00,1INCH/USD,0.8637,0.8681,0.861,0.866,232.654533,201.478825578
1654282800000,2022-06-03 19:00:00,1INCH/USD,0.8615,0.8647,0.8601,0.8637,868.827026,750.4059023562
1654279200000,2022-06-03 18:00:00,1INCH/USD,0.8701,0.8969,0.837,0.8615,3931.507679,3386.9938654585
1654275600000,2022-06-03 17:00:00,1INCH/USD,0.8669,0.8701,0.8617,0.8701,1597.216146,1389.7377686346
1654272000000,2022-06-03 16:00:00,1INCH/USD,0.8644,0.8701,0.8623,0.8669,280.747143,243.3796982667
1654268400000,2022-06-03 15:00:00,1INCH/USD,0.8627,0.8648,0.8627,0.8644,3.551346,3.0697834824
1654264800000,2022-06-03 14:00:00,1INCH/USD,0.8721,0.875,0.8627,0.8627,870.106313,750.6407162251
1654261200000,2022-06-03 13:00:00,1INCH/USD,0.8749,0.8825,0.87,0.8721,8353.104558,7284.7424850318
1654257600000,2022-06-03 12:00:00,1INCH/USD,0.892,0.892,0.8749,0.8749,1822.529595,1594.5311426655
1654254000000,2022-06-03 11:00:00,1INCH/USD,0.886,0.892,0.8785,0.892,503.179261,448.835900812
1654250400000,2022-06-03 10:00:00,1INCH/USD,0.8918,0.8928,0.8841,0.886,552.996519,489.954915834
1654246800000,2022-06-03 09:00:00,1INCH/USD,0.9007,0.9007,0.8909,0.8918,48.518392,43.2687019856
1654243200000,2022-06-03 08:00:00,1INCH/USD,0.9029,0.9047,0.8952,0.9007,88.166903,79.4119295321
1654239600000,2022-06-03 07:00:00,1INCH/USD,0.9035,0.9061,0.8991,0.9029,202.23833,182.600988157
1654236000000,2022-06-03 06:00:00,1INCH/USD,0.9108,0.9109,0.9035,0.9035,264.743721,239.1959519235
1654232400000,2022-06-03 05:00:00,1INCH/USD,0.9036,0.9122,0.9036,0.9108,54.817948,49.928187038400004
1654228800000,2022-06-03 04:00:00,1INCH/USD,0.9126,0.9126,0.9035,0.9036,347.570881,314.06504807159996
1654225200000,2022-06-03 03:00:00,1INCH/USD,0.9101,0.9133,0.9094,0.9126,795.473234,725.9488733484001
1654221600000,2022-06-03 02:00:00,1INCH/USD,0.9215,0.9216,0.9088,0.9101,97.614076,88.8385705676
1654218000000,2022-06-03 01:00:00,1INCH/USD,0.9153,0.9217,0.9143,0.9215,222.309349,204.8580651035
1654214400000,2022-06-03 00:00:00,1INCH/USD,0.9321,0.9321,0.9147,0.9153,204.07503,186.789874959
1654210800000,2022-06-02 23:00:00,1INCH/USD,0.9276,0.9356,0.9265,0.9321,360.360497,335.8920192537
1654207200000,2022-06-02 22:00:00,1INCH/USD,0.9181,0.9312,0.9165,0.9276,489.847442,454.3824871992
1654203600000,2022-06-02 21:00:00,1INCH/USD,0.9086,0.9195,0.9051,0.9181,1734.632838,1592.5664085678
1654200000000,2022-06-02 20:00:00,1INCH/USD,0.9049,0.9134,0.9043,0.9086,145.498155,132.199623633
1654196400000,2022-06-02 19:00:00,1INCH/USD,0.904,0.9079,0.9,0.9049,45.509046,41.1811357254
1654192800000,2022-06-02 18:00:00,1INCH/USD,0.9048,0.9122,0.9009,0.904,3405.632274,3078.691575696
1654189200000,2022-06-02 17:00:00,1INCH/USD,0.9091,0.9129,0.903,0.9048,4558.840732,4124.8390943136
1654185600000,2022-06-02 16:00:00,1INCH/USD,0.9185,0.9185,0.9076,0.9091,1034.19461,940.1863199510001
1654182000000,2022-06-02 15:00:00,1INCH/USD,0.907,0.9278,0.907,0.9185,3342.065255,3069.6869367175
1654178400000,2022-06-02 14:00:00,1INCH/USD,0.908,0.915,0.907,0.907,209.784492,190.274534244
1654174800000,2022-06-02 13:00:00,1INCH/USD,0.9157,0.9182,0.9065,0.908,15066.796007,13680.650774356001
1654171200000,2022-06-02 12:00:00,1INCH/USD,0.9224,0.9227,0.9146,0.9157,858.081155,785.7449136334999
1654167600000,2022-06-02 11:00:00,1INCH/USD,0.9207,0.9224,0.9165,0.9224,492.115495,453.927332588
1654164000000,2022-06-02 10:00:00,1INCH/USD,0.9167,0.9212,0.9113,0.9207,353.078091,325.07899838369997
1654160400000,2022-06-02 09:00:00,1INCH/USD,0.9176,0.92,0.9107,0.9167,952.113569,872.8025087023
1654156800000,2022-06-02 08:00:00,1INCH/USD,0.9064,0.9182,0.9064,0.9176,135.921857,124.72189598319999
1654153200000,2022-06-02 07:00:00,1INCH/USD,0.9235,0.9245,0.9064,0.9064,220.223366,199.6104589424
1654149600000,2022-06-02 06:00:00,1INCH/USD,0.9314,0.9314,0.9223,0.9235,109.061152,100.717973872
1654146000000,2022-06-02 05:00:00,1INCH/USD,0.9301,0.9345,0.9284,0.9314,79.376657,73.9314183298
1654142400000,2022-06-02 04:00:00,1INCH/USD,0.9287,0.9306,0.9274,0.9301,572.144536,532.1516329336
1654138800000,2022-06-02 03:00:00,1INCH/USD,0.9318,0.9339,0.9283,0.9287,169.985134,157.86519394579997
1654135200000,2022-06-02 02:00:00,1INCH/USD,0.9333,0.9344,0.9312,0.9318,410.958432,382.9310669376
1654131600000,2022-06-02 01:00:00,1INCH/USD,0.9346,0.9373,0.9273,0.9333,748.080682,698.1837005106
1654128000000,2022-06-02 00:00:00,1INCH/USD,0.9522,0.9522,0.932,0.9346,505.081788,472.0494390648
1654124400000,2022-06-01 23:00:00,1INCH/USD,0.9487,0.9591,0.9487,0.9522,643.713401,612.9439004322
1654120800000,2022-06-01 22:00:00,1INCH/USD,0.9452,0.9494,0.9434,0.9487,1548.026517,1468.6127566779
1654117200000,2022-06-01 21:00:00,1INCH/USD,0.9467,0.9477,0.9417,0.9452,544.310976,514.4827345152
1654113600000,2022-06-01 20:00:00,1INCH/USD,0.9499,0.9514,0.9397,0.9467,1197.429228,1133.6062501476
1654110000000,2022-06-01 19:00:00,1INCH/USD,0.9541,0.9574,0.9432,0.9499,1684.561046,1600.1645375954
1654106400000,2022-06-01 18:00:00,1INCH/USD,0.9536,0.9581,0.9517,0.9541,893.844301,852.8168475841
1654102800000,2022-06-01 17:00:00,1INCH/USD,0.9567,0.9584,0.9521,0.9536,1082.878138,1032.6325923968
1654099200000,2022-06-01 16:00:00,1INCH/USD,0.957,0.9586,0.9542,0.9567,363.389037,347.65429169789996
1654095600000,2022-06-01 15:00:00,1INCH/USD,0.9603,0.9656,0.9557,0.957,2871.951342,2748.4574342939995
1654092000000,2022-06-01 14:00:00,1INCH/USD,0.9736,0.9772,0.9537,0.9603,2546.182925,2445.0994628775
1654088400000,2022-06-01 13:00:00,1INCH/USD,0.977,0.9835,0.9736,0.9736,391.364503,381.0324801208
1654084800000,2022-06-01 12:00:00,1INCH/USD,0.9756,0.986,0.9745,0.977,120.69401,117.91804777
1654081200000,2022-06-01 11:00:00,1INCH/USD,0.9784,0.9835,0.9676,0.9756,1598.402258,1559.4012429048
1654077600000,2022-06-01 10:00:00,1INCH/USD,0.9851,0.9868,0.9784,0.9784,55.225621,54.0327475864
1654074000000,2022-06-01 09:00:00,1INCH/USD,0.9754,0.9851,0.9754,0.9851,55.091032,54.2701756232
1654070400000,2022-06-01 08:00:00,1INCH/USD,0.9733,0.9801,0.9723,0.9754,101.313947,98.8216239038
1654066800000,2022-06-01 07:00:00,1INCH/USD,0.9835,0.9851,0.9733,0.9733,246.526614,239.9443534062
1654063200000,2022-06-01 06:00:00,1INCH/USD,0.9756,0.9835,0.973,0.9835,198.361086,195.088128081
1654059600000,2022-06-01 05:00:00,1INCH/USD,0.98,0.98,0.9686,0.9756,223.4782,218.02533191999999
1654056000000,2022-06-01 04:00:00,1INCH/USD,0.9657,0.9804,0.96,0.98,152.068062,149.02670075999998
1654052400000,2022-06-01 03:00:00,1INCH/USD,0.9618,0.9657,0.9528,0.9657,2609.125001,2519.6320134657
1654048800000,2022-06-01 02:00:00,1INCH/USD,0.9655,0.9655,0.9568,0.9618,2684.636484,2582.0833703112003
1654045200000,2022-06-01 01:00:00,1INCH/USD,0.9647,0.9655,0.9616,0.9655,870.088175,840.0701329625
1654041600000,2022-06-01 00:00:00,1INCH/USD,0.9667,0.971,0.9531,0.9647,3496.734752,3373.3000152544
1654038000000,2022-05-31 23:00:00,1INCH/USD,0.971,0.9723,0.9653,0.9667,9950.305267,9618.9601016089
1654034400000,2022-05-31 22:00:00,1INCH/USD,0.969,0.971,0.9661,0.971,7304.116788,7092.297401148
1654030800000,2022-05-31 21:00:00,1INCH/USD,0.9677,0.969,0.9666,0.969,3139.924149,3042.586500381
1654027200000,2022-05-31 20:00:00,1INCH/USD,0.9669,0.9698,0.9653,0.9677,2295.891246,2221.7339587542
1654023600000,2022-05-31 19:00:00,1INCH/USD,0.9645,0.9724,0.9637,0.9669,5185.865617,5014.2134650773005
1654020000000,2022-05-31 18:00:00,1INCH/USD,0.9788,0.981,0.9645,0.9645,1069.335554,1031.374141833
1654016400000,2022-05-31 17:00:00,1INCH/USD,0.9878,0.9898,0.9702,0.9788,297.658158,291.34780505040004
1654012800000,2022-05-31 16:00:00,1INCH/USD,0.9973,1.0015,0.9822,0.9878,426.05816,420.860250448
1654009200000,2022-05-31 15:00:00,1INCH/USD,0.9879,1.0034,0.9834,0.9973,5830.693049,5814.950177767701
1654005600000,2022-05-31 14:00:00,1INCH/USD,0.9733,0.9881,0.971,0.9879,2846.99683,2812.548168357
1654002000000,2022-05-31 13:00:00,1INCH/USD,0.9882,0.9921,0.9605,0.9733,1786.457116,1738.7587110028
1653998400000,2022-05-31 12:00:00,1INCH/USD,0.9857,0.9921,0.98,0.9882,373.892832,369.48089658239996
1653994800000,2022-05-31 11:00:00,1INCH/USD,0.9795,0.9868,0.9795,0.9857,694.493586,684.5623277202001
1653991200000,2022-05-31 10:00:00,1INCH/USD,0.9754,0.9832,0.9754,0.9795,167.014841,163.59103675949999
1653987600000,2022-05-31 09:00:00,1INCH/USD,0.9866,0.9866,0.9751,0.9754,153.058363,149.29312727020002
1653984000000,2022-05-31 08:00:00,1INCH/USD,0.984,0.9866,0.98,0.9866,422.841406,417.17533115960003
1653980400000,2022-05-31 07:00:00,1INCH/USD,0.9807,0.9847,0.9514,0.984,1461.817856,1438.428770304
1653976800000,2022-05-31 06:00:00,1INCH/USD,0.9843,0.9843,0.9722,0.9807,1913.348632,1876.4210034024
1653973200000,2022-05-31 05:00:00,1INCH/USD,0.9866,0.9884,0.9769,0.9843,146.55054,144.249696522
1653969600000,2022-05-31 04:00:00,1INCH/USD,0.9948,0.9955,0.9866,0.9866,47.732035,47.092425731000006
1653966000000,2022-05-31 03:00:00,1INCH/USD,1.0034,1.0068,0.9925,0.9948,288.986421,287.4836916108
1653962400000,2022-05-31 02:00:00,1INCH/USD,0.9898,1.0034,0.9898,1.0034,680.038512,682.3506429408001
1653958800000,2022-05-31 01:00:00,1INCH/USD,0.9997,1.0022,0.9836,0.9898,5542.532805,5485.998970389
1653955200000,2022-05-31 00:00:00,1INCH/USD,1.0047,1.0127,0.9973,0.9997,2699.555285,2698.7454184145
1653951600000,2022-05-30 23:00:00,1INCH/USD,0.9962,1.0047,0.9958,1.0047,341.318269,342.92246486429997
1653948000000,2022-05-30 22:00:00,1INCH/USD,0.9923,0.9983,0.989,0.9962,536.912632,534.8723639984
1653944400000,2022-05-30 21:00:00,1INCH/USD,0.9821,0.9968,0.9805,0.9923,1765.417908,1751.8241901083998
1653940800000,2022-05-30 20:00:00,1INCH/USD,0.9688,0.9821,0.9642,0.9821,627.791459,616.5539918839
1653937200000,2022-05-30 19:00:00,1INCH/USD,0.9699,0.973,0.9675,0.9688,937.742164,908.4846084832
1653933600000,2022-05-30 18:00:00,1INCH/USD,0.9693,0.9716,0.9651,0.9699,4556.646365,4419.4913094135
1653930000000,2022-05-30 17:00:00,1INCH/USD,0.9725,0.975,0.9685,0.9693,1456.099207,1411.3969613451
1653926400000,2022-05-30 16:00:00,1INCH/USD,0.9749,0.9798,0.9718,0.9725,615.171963,598.2547340175
1653922800000,2022-05-30 15:00:00,1INCH/USD,0.9732,0.9781,0.972,0.9749,1097.059263,1069.5230754987
1653919200000,2022-05-30 14:00:00,1INCH/USD,0.9687,0.9801,0.9687,0.9732,241.080299,234.6193469868
1653915600000,2022-05-30 13:00:00,1INCH/USD,0.9673,0.9706,0.9655,0.9687,38.261879,37.0642821873
1653912000000,2022-05-30 12:00:00,1INCH/USD,0.9684,0.9737,0.9631,0.9673,9113.262226,8815.258551209801
1653908400000,2022-05-30 11:00:00,1INCH/USD,0.9605,0.9684,0.9605,0.9684,147.878587,143.20562365080002
1653904800000,2022-05-30 10:00:00,1INCH/USD,0.9745,0.9774,0.9605,0.9605,295.0682,283.4130061
1653901200000,2022-05-30 09:00:00,1INCH/USD,0.9832,0.9841,0.9736,0.9745,79.749339,77.71573085550001
1653897600000,2022-05-30 08:00:00,1INCH/USD,0.9685,0.9884,0.9683,0.9832,367.904578,361.7237810896
1653894000000,2022-05-30 07:00:00,1INCH/USD,0.9669,0.9722,0.9665,0.9685,224.268612,217.204150722
1653890400000,2022-05-30 06:00:00,1INCH/USD,0.9567,0.9713,0.9567,0.9669,982.157169,949.6477667060999
1653886800000,2022-05-30 05:00:00,1INCH/USD,0.9446,0.9575,0.9446,0.9567,374.24227,358.037579709
1653883200000,2022-05-30 04:00:00,1INCH/USD,0.9479,0.9479,0.9432,0.9446,316.1818,298.66532828
1653879600000,2022-05-30 03:00:00,1INCH/USD,0.9421,0.9479,0.9375,0.9479,226.998762,215.1721264998
1653876000000,2022-05-30 02:00:00,1INCH/USD,0.929,0.9479,0.929,0.9421,1375.139454,1295.5188796134
1653872400000,2022-05-30 01:00:00,1INCH/USD,0.9115,0.9303,0.9115,0.929,1794.061528,1666.683159512
1653868800000,2022-05-30 00:00:00,1INCH/USD,0.9186,0.9196,0.9099,0.9115,375.424103,342.1990698845
1653865200000,2022-05-29 23:00:00,1INCH/USD,0.9161,0.9197,0.9145,0.9186,38.0814,34.98157404
1653861600000,2022-05-29 22:00:00,1INCH/USD,0.9157,0.9189,0.9104,0.9161,90.405463,82.8204446543
1653858000000,2022-05-29 21:00:00,1INCH/USD,0.9148,0.9161,0.9118,0.9157,1178.04431,1078.735174667
1653854400000,2022-05-29 20:00:00,1INCH/USD,0.9104,0.9171,0.9104,0.9148,633.12636,579.183994128
1653850800000,2022-05-29 19:00:00,1INCH/USD,0.9087,0.914,0.9087,0.9104,164.563488,149.81859947520002
1653847200000,2022-05-29 18:00:00,1INCH/USD,0.9115,0.9154,0.9087,0.9087,206.107898,187.2902469126
1653843600000,2022-05-29 17:00:00,1INCH/USD,0.912,0.916,0.9095,0.9115,13.124368,11.962861432
1653840000000,2022-05-29 16:00:00,1INCH/USD,0.9091,0.9153,0.9081,0.912,332.51477,303.25347024
1653836400000,2022-05-29 15:00:00,1INCH/USD,0.9136,0.9136,0.9062,0.9091,181.490109,164.99265809189998
1653832800000,2022-05-29 14:00:00,1INCH/USD,0.9167,0.9175,0.9136,0.9136,335.569022,306.5758584992
1653829200000,2022-05-29 13:00:00,1INCH/USD,0.9199,0.9237,0.9157,0.9167,584.995609,536.2654747702999
1653825600000,2022-05-29 12:00:00,1INCH/USD,0.922,0.9265,0.9193,0.9199,885.993111,815.0250628089001
1653822000000,2022-05-29 11:00:00,1INCH/USD,0.9169,0.922,0.9158,0.922,46.920603,43.260795966
1653818400000,2022-05-29 10:00:00,1INCH/USD,0.9064,0.917,0.9064,0.9169,78.694506,72.15499255140001
1653814800000,2022-05-29 09:00:00,1INCH/USD,0.9057,0.9077,0.9017,0.9064,213.160243,193.2084442552
1653811200000,2022-05-29 08:00:00,1INCH/USD,0.9066,0.9098,0.9049,0.9057,8.853721,8.0188151097
1653807600000,2022-05-29 07:00:00,1INCH/USD,0.9059,0.9096,0.9059,0.9066,18.797114,17.0414635524
1653804000000,2022-05-29 06:00:00,1INCH/USD,0.9033,0.9078,0.9033,0.9059,28.719908,26.0173646572
1653800400000,2022-05-29 05:00:00,1INCH/USD,0.9,0.9054,0.9,0.9033,298.82348,269.927249484
1653796800000,2022-05-29 04:00:00,1INCH/USD,0.9031,0.9045,0.8975,0.9,17.85539,16.069851
1653793200000,2022-05-29 03:00:00,1INCH/USD,0.8989,0.9041,0.898,0.9031,39.88009,36.015709279000006
1653789600000,2022-05-29 02:00:00,1INCH/USD,0.9062,0.9062,0.8963,0.8989,215.117856,193.3694407584
1653786000000,2022-05-29 01:00:00,1INCH/USD,0.9083,0.9085,0.8997,0.9062,406.736286,368.5844223732
1653782400000,2022-05-29 00:00:00,1INCH/USD,0.916,0.9199,0.9079,0.9083,150.65822,136.842861226
1653778800000,2022-05-28 23:00:00,1INCH/USD,0.9169,0.9258,0.9134,0.916,149.225398,136.690464568
1653775200000,2022-05-28 22:00:00,1INCH/USD,0.9188,0.9195,0.9117,0.9169,1425.001998,1306.5843319662001
1653771600000,2022-05-28 21:00:00,1INCH/USD,0.9156,0.9218,0.9154,0.9188,23.890465,21.950559241999997
1653768000000,2022-05-28 20:00:00,1INCH/USD,0.922,0.9235,0.9152,0.9156,905.338455,828.9278893979999
1653764400000,2022-05-28 19:00:00,1INCH/USD,0.9209,0.9229,0.9148,0.922,414.030641,381.736251002
1653760800000,2022-05-28 18:00:00,1INCH/USD,0.9138,0.9225,0.9138,0.9209,252.593735,232.6135705615
1653757200000,2022-05-28 17:00:00,1INCH/USD,0.918,0.918,0.9117,0.9138,266.523934,243.54957088919997
1653753600000,2022-05-28 16:00:00,1INCH/USD,0.9171,0.9253,0.9144,0.918,261.852114,240.380240652
